Caller Type,Caller Type Words,Caller Tag,Caller Tag Words,Caller Method,Caller Method Words,Caller Super Types,Calling Super Types Words,Called  Type,Called Type Words,Called  Tagged Type,Called Tagged Type Words,Called Method,Called Method Words
mainPackage.BetterSExpression,better:expression,@StringFormattingSExpression,string:formatting:expression,toStringAsListHelper,to:string:as:list:helper,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:@GTEEvaluator+@GTEvaluator+@LTEEvaluator+@LTEvaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:AbstractEnvironment:@CustomOperationRegisterer+@StatefulOperationRegisterer:OperationRegisterer:Evaluator:BasicExpression:AbstractSExpression:SExpression,gte:lt:identifier:atom:abstract:atom:abstract:expression:basic:expression:abstract:environment:custom:operation:operation:operation:basic:expression:abstract:expression:expression,main.lisp.parser.terms.BasicExpression,basic:expression,main.lisp.parser.terms.BasicExpression,basic:expression,getHead,get:head
mainPackage.BetterSExpression,better:expression,@StringFormattingSExpression,string:formatting:expression,toStringAsListHelper,to:string:as:list:helper,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:@GTEEvaluator+@GTEvaluator+@LTEEvaluator+@LTEvaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:AbstractEnvironment:@CustomOperationRegisterer+@StatefulOperationRegisterer:OperationRegisterer:Evaluator:BasicExpression:AbstractSExpression:SExpression,gte:lt:identifier:atom:abstract:atom:abstract:expression:basic:expression:abstract:environment:custom:operation:operation:operation:basic:expression:abstract:expression:expression,String,string,java.lang.String,string,contains,contains
mainPackage.BetterSExpression,better:expression,@StringFormattingSExpression,string:formatting:expression,toStringAsListHelper,to:string:as:list:helper,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:@GTEEvaluator+@GTEvaluator+@LTEEvaluator+@LTEvaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:AbstractEnvironment:@CustomOperationRegisterer+@StatefulOperationRegisterer:OperationRegisterer:Evaluator:BasicExpression:AbstractSExpression:SExpression,gte:lt:identifier:atom:abstract:atom:abstract:expression:basic:expression:abstract:environment:custom:operation:operation:operation:basic:expression:abstract:expression:expression,mainPackage.BetterSExpression,better:expression,@StringFormattingSExpression,string:formatting:expression,toString,to:string
mainPackage.BetterSExpression,better:expression,@StringFormattingSExpression,string:formatting:expression,toStringAsListHelper,to:string:as:list:helper,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:@GTEEvaluator+@GTEvaluator+@LTEEvaluator+@LTEvaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:AbstractEnvironment:@CustomOperationRegisterer+@StatefulOperationRegisterer:OperationRegisterer:Evaluator:BasicExpression:AbstractSExpression:SExpression,gte:lt:identifier:atom:abstract:atom:abstract:expression:basic:expression:abstract:environment:custom:operation:operation:operation:basic:expression:abstract:expression:expression,mainPackage.BetterSExpression,better:expression,@StringFormattingSExpression,string:formatting:expression,toString,to:string
mainPackage.BetterSExpression,better:expression,@StringFormattingSExpression,string:formatting:expression,toStringAsListHelper,to:string:as:list:helper,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:@GTEEvaluator+@GTEvaluator+@LTEEvaluator+@LTEvaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:AbstractEnvironment:@CustomOperationRegisterer+@StatefulOperationRegisterer:OperationRegisterer:Evaluator:BasicExpression:AbstractSExpression:SExpression,gte:lt:identifier:atom:abstract:atom:abstract:expression:basic:expression:abstract:environment:custom:operation:operation:operation:basic:expression:abstract:expression:expression,main.lisp.parser.terms.BasicExpression,basic:expression,main.lisp.parser.terms.BasicExpression,basic:expression,getHead,get:head
mainPackage.BetterSExpression,better:expression,@StringFormattingSExpression,string:formatting:expression,toStringAsListHelper,to:string:as:list:helper,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:@GTEEvaluator+@GTEvaluator+@LTEEvaluator+@LTEvaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:AbstractEnvironment:@CustomOperationRegisterer+@StatefulOperationRegisterer:OperationRegisterer:Evaluator:BasicExpression:AbstractSExpression:SExpression,gte:lt:identifier:atom:abstract:atom:abstract:expression:basic:expression:abstract:environment:custom:operation:operation:operation:basic:expression:abstract:expression:expression,mainPackage.BetterSExpression,better:expression,@StringFormattingSExpression,string:formatting:expression,toStringAsListHelper,to:string:as:list:helper
mainPackage.BetterSExpression,better:expression,@StringFormattingSExpression,string:formatting:expression,toStringAsListHelper,to:string:as:list:helper,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:@GTEEvaluator+@GTEvaluator+@LTEEvaluator+@LTEvaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:AbstractEnvironment:@CustomOperationRegisterer+@StatefulOperationRegisterer:OperationRegisterer:Evaluator:BasicExpression:AbstractSExpression:SExpression,gte:lt:identifier:atom:abstract:atom:abstract:expression:basic:expression:abstract:environment:custom:operation:operation:operation:basic:expression:abstract:expression:expression,main.lisp.parser.terms.BasicExpression,basic:expression,main.lisp.parser.terms.BasicExpression,basic:expression,getTail,get:tail
mainPackage.BetterSExpression,better:expression,@StringFormattingSExpression,string:formatting:expression,toStringAsSExpression,to:string:as:expression,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:@GTEEvaluator+@GTEvaluator+@LTEEvaluator+@LTEvaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:AbstractEnvironment:@CustomOperationRegisterer+@StatefulOperationRegisterer:OperationRegisterer:Evaluator:BasicExpression:AbstractSExpression:SExpression,gte:lt:identifier:atom:abstract:atom:abstract:expression:basic:expression:abstract:environment:custom:operation:operation:operation:basic:expression:abstract:expression:expression,String,string,java.lang.String,string,contains,contains
mainPackage.BetterSExpression,better:expression,@StringFormattingSExpression,string:formatting:expression,toStringAsSExpression,to:string:as:expression,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:@GTEEvaluator+@GTEvaluator+@LTEEvaluator+@LTEvaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:AbstractEnvironment:@CustomOperationRegisterer+@StatefulOperationRegisterer:OperationRegisterer:Evaluator:BasicExpression:AbstractSExpression:SExpression,gte:lt:identifier:atom:abstract:atom:abstract:expression:basic:expression:abstract:environment:custom:operation:operation:operation:basic:expression:abstract:expression:expression,mainPackage.BetterSExpression,better:expression,@StringFormattingSExpression,string:formatting:expression,toString,to:string
mainPackage.BetterSExpression,better:expression,@StringFormattingSExpression,string:formatting:expression,toStringAsSExpression,to:string:as:expression,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:@GTEEvaluator+@GTEvaluator+@LTEEvaluator+@LTEvaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:AbstractEnvironment:@CustomOperationRegisterer+@StatefulOperationRegisterer:OperationRegisterer:Evaluator:BasicExpression:AbstractSExpression:SExpression,gte:lt:identifier:atom:abstract:atom:abstract:expression:basic:expression:abstract:environment:custom:operation:operation:operation:basic:expression:abstract:expression:expression,mainPackage.BetterSExpression,better:expression,@StringFormattingSExpression,string:formatting:expression,toStringAsSExpression,to:string:as:expression
mainPackage.BetterSExpression,better:expression,@StringFormattingSExpression,string:formatting:expression,toStringAsSExpression,to:string:as:expression,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:@GTEEvaluator+@GTEvaluator+@LTEEvaluator+@LTEvaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:AbstractEnvironment:@CustomOperationRegisterer+@StatefulOperationRegisterer:OperationRegisterer:Evaluator:BasicExpression:AbstractSExpression:SExpression,gte:lt:identifier:atom:abstract:atom:abstract:expression:basic:expression:abstract:environment:custom:operation:operation:operation:basic:expression:abstract:expression:expression,main.lisp.parser.terms.BasicExpression,basic:expression,main.lisp.parser.terms.BasicExpression,basic:expression,getHead,get:head
mainPackage.BetterSExpression,better:expression,@StringFormattingSExpression,string:formatting:expression,toStringAsSExpression,to:string:as:expression,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:@GTEEvaluator+@GTEvaluator+@LTEEvaluator+@LTEvaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:AbstractEnvironment:@CustomOperationRegisterer+@StatefulOperationRegisterer:OperationRegisterer:Evaluator:BasicExpression:AbstractSExpression:SExpression,gte:lt:identifier:atom:abstract:atom:abstract:expression:basic:expression:abstract:environment:custom:operation:operation:operation:basic:expression:abstract:expression:expression,mainPackage.BetterSExpression,better:expression,@StringFormattingSExpression,string:formatting:expression,toStringAsSExpression,to:string:as:expression
mainPackage.BetterSExpression,better:expression,@StringFormattingSExpression,string:formatting:expression,toStringAsSExpression,to:string:as:expression,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:@GTEEvaluator+@GTEvaluator+@LTEEvaluator+@LTEvaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:AbstractEnvironment:@CustomOperationRegisterer+@StatefulOperationRegisterer:OperationRegisterer:Evaluator:BasicExpression:AbstractSExpression:SExpression,gte:lt:identifier:atom:abstract:atom:abstract:expression:basic:expression:abstract:environment:custom:operation:operation:operation:basic:expression:abstract:expression:expression,main.lisp.parser.terms.BasicExpression,basic:expression,main.lisp.parser.terms.BasicExpression,basic:expression,getTail,get:tail
mainPackage.BetterSExpression,better:expression,@StringFormattingSExpression,string:formatting:expression,toStringAsSExpressionDeep,to:string:as:expression:deep,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:@GTEEvaluator+@GTEvaluator+@LTEEvaluator+@LTEvaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:AbstractEnvironment:@CustomOperationRegisterer+@StatefulOperationRegisterer:OperationRegisterer:Evaluator:BasicExpression:AbstractSExpression:SExpression,gte:lt:identifier:atom:abstract:atom:abstract:expression:basic:expression:abstract:environment:custom:operation:operation:operation:basic:expression:abstract:expression:expression,mainPackage.BetterSExpression,better:expression,@StringFormattingSExpression,string:formatting:expression,toStringAsSExpressionDeep,to:string:as:expression:deep
mainPackage.BetterSExpression,better:expression,@StringFormattingSExpression,string:formatting:expression,toStringAsSExpressionDeep,to:string:as:expression:deep,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:@GTEEvaluator+@GTEvaluator+@LTEEvaluator+@LTEvaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:AbstractEnvironment:@CustomOperationRegisterer+@StatefulOperationRegisterer:OperationRegisterer:Evaluator:BasicExpression:AbstractSExpression:SExpression,gte:lt:identifier:atom:abstract:atom:abstract:expression:basic:expression:abstract:environment:custom:operation:operation:operation:basic:expression:abstract:expression:expression,main.lisp.parser.terms.BasicExpression,basic:expression,main.lisp.parser.terms.BasicExpression,basic:expression,getHead,get:head
mainPackage.BetterSExpression,better:expression,@StringFormattingSExpression,string:formatting:expression,toStringAsSExpressionDeep,to:string:as:expression:deep,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:@GTEEvaluator+@GTEvaluator+@LTEEvaluator+@LTEvaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:AbstractEnvironment:@CustomOperationRegisterer+@StatefulOperationRegisterer:OperationRegisterer:Evaluator:BasicExpression:AbstractSExpression:SExpression,gte:lt:identifier:atom:abstract:atom:abstract:expression:basic:expression:abstract:environment:custom:operation:operation:operation:basic:expression:abstract:expression:expression,mainPackage.BetterSExpression,better:expression,@StringFormattingSExpression,string:formatting:expression,toStringAsSExpressionDeep,to:string:as:expression:deep
mainPackage.BetterSExpression,better:expression,@StringFormattingSExpression,string:formatting:expression,toStringAsSExpressionDeep,to:string:as:expression:deep,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:@GTEEvaluator+@GTEvaluator+@LTEEvaluator+@LTEvaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:AbstractEnvironment:@CustomOperationRegisterer+@StatefulOperationRegisterer:OperationRegisterer:Evaluator:BasicExpression:AbstractSExpression:SExpression,gte:lt:identifier:atom:abstract:atom:abstract:expression:basic:expression:abstract:environment:custom:operation:operation:operation:basic:expression:abstract:expression:expression,main.lisp.parser.terms.BasicExpression,basic:expression,main.lisp.parser.terms.BasicExpression,basic:expression,getTail,get:tail
mainPackage.BetterSExpression,better:expression,@StringFormattingSExpression,string:formatting:expression,toString,to:string,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:@GTEEvaluator+@GTEvaluator+@LTEEvaluator+@LTEvaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:AbstractEnvironment:@CustomOperationRegisterer+@StatefulOperationRegisterer:OperationRegisterer:Evaluator:BasicExpression:AbstractSExpression:SExpression,gte:lt:identifier:atom:abstract:atom:abstract:expression:basic:expression:abstract:environment:custom:operation:operation:operation:basic:expression:abstract:expression:expression,mainPackage.BetterSExpression,better:expression,@StringFormattingSExpression,string:formatting:expression,isList,is:list
mainPackage.BetterSExpression,better:expression,@StringFormattingSExpression,string:formatting:expression,toString,to:string,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:@GTEEvaluator+@GTEvaluator+@LTEEvaluator+@LTEvaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:AbstractEnvironment:@CustomOperationRegisterer+@StatefulOperationRegisterer:OperationRegisterer:Evaluator:BasicExpression:AbstractSExpression:SExpression,gte:lt:identifier:atom:abstract:atom:abstract:expression:basic:expression:abstract:environment:custom:operation:operation:operation:basic:expression:abstract:expression:expression,mainPackage.BetterSExpression,better:expression,@StringFormattingSExpression,string:formatting:expression,toStringAsList,to:string:as:list
mainPackage.BetterSExpression,better:expression,@StringFormattingSExpression,string:formatting:expression,toString,to:string,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:@GTEEvaluator+@GTEvaluator+@LTEEvaluator+@LTEvaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:Evaluator:Evaluator:Evaluator:BasicExpressionEvaluator:Evaluator:AbstractEnvironment:@CustomOperationRegisterer+@StatefulOperationRegisterer:OperationRegisterer:Evaluator:BasicExpression:AbstractSExpression:SExpression,gte:lt:identifier:atom:abstract:atom:abstract:expression:basic:expression:abstract:environment:custom:operation:operation:operation:basic:expression:abstract:expression:expression,mainPackage.BetterSExpression,better:expression,@StringFormattingSExpression,string:formatting:expression,toStringAsSExpression,to:string:as:expression
